time, battery, grassMean,
35494,0.908,0.664998,
35495,0.904,0.664979,
35496,0.9,0.664881,
35497,0.896,0.664828,
35498,0.892,0.664808,
35499,0.888,0.664691,
35500,0.884,0.664541,
35501,0.88,0.664391,
35502,0.876,0.664241,
35503,0.872,0.664091,
35504,0.868,0.663941,
35505,0.864,0.663791,
35506,0.86,0.663642,
35507,0.856,0.663492,
35508,0.852,0.663342,
35509,0.848,0.663192,
35510,0.844,0.663042,
35511,0.84,0.662892,
35512,0.83,0.662903,
35513,0.826,0.662753,
35514,0.822,0.662603,
35515,0.818,0.662463,
35516,0.814,0.662374,
35517,0.81,0.662223,
35518,0.806,0.662074,
35519,0.802,0.661972,
35520,0.798,0.661821,
35521,0.794,0.661862,
35522,0.79,0.661902,
35523,0.786,0.661942,
35524,0.782,0.661983,
35525,0.778,0.661917,
35526,0.774,0.661958,
35527,0.77,0.661864,
35528,0.766,0.661904,
35529,0.762,0.661944,
35530,0.758,0.661984,
35531,0.754,0.661834,
35532,0.75,0.661684,
35533,0.746,0.661535,
35534,0.742,0.661385,
35535,0.737999,0.661235,
35536,0.733999,0.661085,
35537,0.729999,0.661122,
35538,0.725999,0.660972,
35539,0.721999,0.660822,
35540,0.717999,0.660672,
35541,0.713999,0.660521,
35542,0.709999,0.660371,
35543,0.705999,0.660221,
35544,0.701999,0.66007,
35545,0.697999,0.659919,
35546,0.693999,0.65977,
35547,0.689999,0.659618,
35548,0.685999,0.659468,
35549,0.681999,0.659317,
35550,0.677999,0.659166,
35551,0.673999,0.659015,
35552,0.669999,0.658865,
35553,0.665999,0.658714,
35554,0.661999,0.658559,
35555,0.657999,0.658405,
35556,0.653999,0.658251,
35557,0.649999,0.658251,
35558,0.645999,0.658097,
35559,0.641999,0.658133,
35560,0.637999,0.657981,
35561,0.633999,0.657833,
35562,0.629999,0.657869,
35563,0.625999,0.657714,
35564,0.621999,0.65756,
35565,0.617999,0.657406,
35566,0.613999,0.657252,
35567,0.609999,0.657097,
35568,0.605999,0.656943,
35569,0.601999,0.656789,
35570,0.597999,0.656635,
35571,0.593999,0.656481,
35572,0.589999,0.656327,
35573,0.585999,0.656172,
35574,0.581999,0.656077,
35575,0.577999,0.655982,
35576,0.573999,0.655887,
35577,0.569999,0.655792,
35578,0.565999,0.655697,
35579,0.561999,0.655601,
35580,0.557999,0.655506,
35581,0.553999,0.655411,
35582,0.549999,0.655315,
35583,0.545999,0.65522,
35584,0.541999,0.655226,
35585,0.537999,0.65513,
35586,0.533999,0.655035,
35587,0.529999,0.65494,
35588,0.525999,0.654844,
35589,0.521999,0.65475,
35590,0.517999,0.654654,
35591,0.513999,0.654558,
35592,0.509999,0.654464,
35593,0.505999,0.654368,
35594,0.501999,0.654272,
35595,0.497999,0.654177,
35596,0.493999,0.654081,
35597,0.489999,0.654174,
35598,0.485999,0.654078,
35599,0.481999,0.653983,
35600,0.477999,0.653913,
35601,0.473999,0.653818,
35602,0.469999,0.653722,
35603,0.465999,0.653754,
35604,0.461999,0.653658,
35605,0.457999,0.653752,
35606,0.453999,0.653656,
35607,0.449999,0.65356,
35608,0.445999,0.653464,
35609,0.441999,0.653367,
35610,0.437999,0.653269,
35611,0.433999,0.653173,
35612,0.429999,0.653075,
35613,0.425999,0.652978,
35614,0.421999,0.652882,
35615,0.417999,0.652784,
35616,0.413999,0.652687,
35617,0.409999,0.65259,
35618,0.405999,0.652493,
35619,0.401999,0.652396,
35620,0.397999,0.652399,
35621,0.393999,0.652301,
35622,0.389999,0.652358,
35623,0.385999,0.652401,
35624,0.381999,0.652303,
35625,0.377999,0.652345,
35626,0.373999,0.652387,
35627,0.369999,0.652418,
35628,0.365999,0.65246,
35629,0.361999,0.652553,
35630,0.357999,0.652644,
35631,0.353999,0.652685,
35632,0.349999,0.652697,
35633,0.345999,0.652704,
35634,0.341999,0.652727,
35635,0.337999,0.652758,
35636,0.333999,0.652849,
35637,0.329999,0.65294,
35638,0.325999,0.65297,
35639,0.321999,0.652872,
35640,0.317999,0.652963,
35641,0.313999,0.653054,
35642,0.309999,0.652956,
35643,0.305999,0.652858,
35644,0.301999,0.652759,
35645,0.297999,0.65266,
35646,0.293999,0.652561,
35647,0.289999,0.652463,
35648,0.285999,0.652364,
35649,0.281999,0.652266,
35650,0.277999,0.652167,
35651,0.273999,0.652069,
35652,0.269999,0.65197,
35653,0.265999,0.651872,
35654,0.261999,0.651773,
35655,0.257999,0.651704,
35656,0.253999,0.651606,
35657,0.249999,0.651508,
35658,0.245999,0.651409,
35659,0.241999,0.65131,
35660,0.237999,0.651212,
35661,0.233999,0.651047,
35662,0.223999,0.650818,
35663,0.219999,0.650652,
35664,0.215999,0.650487,
35665,0.211999,0.65038,
35666,0.207999,0.650405,
35667,0.203999,0.650239,
35668,0.199999,0.650233,
35669,0.195999,0.650069,
35670,0.191999,0.649903,
35671,0.187999,0.649738,
35672,0.183999,0.649573,
35673,0.179999,0.649407,
35674,0.175999,0.649242,
35675,0.171999,0.649077,
35676,0.167999,0.648912,
35677,0.163999,0.648746,
35678,0.159999,0.648582,
35679,0.155999,0.648416,
35680,0.151999,0.648251,
35681,0.147999,0.648086,
35682,0.143999,0.647921,
35683,0.139999,0.647756,
35684,0.135999,0.647591,
35685,0.131999,0.647426,
35686,0.127999,0.64726,
35687,0.123999,0.647096,
35688,0.119999,0.64693,
35689,0.115999,0.646765,
35690,0.111999,0.6466,
35691,0.107999,0.646435,
35692,0.103999,0.646433,
35693,0.0999987,0.646376,
35694,0.0959987,0.646318,
35695,0.0919987,0.64626,
35696,0.0879987,0.646157,
35697,0.0839987,0.6461,
35698,0.0799987,0.646027,
35699,0.0759987,0.645972,
35700,0.0719987,0.645931,
35701,0.0679987,0.64589,
35702,0.0639987,0.645852,
35703,0.0599987,0.645815,
35704,0.0559987,0.64582,
35705,0.0519987,0.645826,
35706,0.0479987,0.645835,
35707,0.0439987,0.645843,
35708,0.0399987,0.645852,
35709,0.0359987,0.645861,
35710,0.0319987,0.64587,
35711,0.0279987,0.645929,
35712,0.0579987,0.64599,
35713,0.0879987,0.646051,
35714,0.117999,0.646113,
35715,0.147999,0.646174,
35716,0.177999,0.646235,
35717,0.207999,0.646296,
35718,0.237999,0.646357,
35719,0.267999,0.646418,
35720,0.297999,0.646479,
35721,0.327999,0.646541,
35722,0.357999,0.646602,
35723,0.387999,0.646663,
35724,0.417999,0.646724,
35725,0.447999,0.646785,
35726,0.477999,0.646846,
35727,0.507999,0.646908,
35728,0.537999,0.646969,
35729,0.567999,0.64703,
35730,0.597999,0.647091,
35731,0.627999,0.647152,
35732,0.657999,0.647213,
35733,0.687999,0.647306,
35734,0.717999,0.647398,
35735,0.747998,0.64749,
35736,0.777998,0.647582,
35737,0.807998,0.647673,
35738,0.837998,0.647765,
35739,0.867998,0.647856,
35740,0.897998,0.647947,
35741,0.927998,0.648039,
35742,0.957998,0.64813,
35743,0.987998,0.648221,
35744,1,0.648313,
35745,1,0.648404,
35746,0.996,0.648492,
35747,0.992,0.648563,
35748,0.988,0.648635,
35749,0.984,0.648726,
35750,0.98,0.648817,
35751,0.976,0.648908,
35752,0.972,0.648998,
35753,0.968,0.649089,
35754,0.964,0.649075,
35755,0.96,0.649093,
35756,0.956,0.649113,
35757,0.952,0.649132,
35758,0.948,0.649151,
35759,0.944,0.64917,
35760,0.94,0.649202,
35761,0.936,0.649244,
35762,0.932,0.649287,
35763,0.928,0.649326,
35764,0.924,0.649364,
35765,0.92,0.649402,
35766,0.916,0.649488,
35767,0.912,0.649574,
35768,0.908,0.649659,
35769,0.904,0.649745,
35770,0.9,0.649831,
35771,0.896,0.649917,
35772,0.892,0.649941,
35773,0.888,0.649966,
35774,0.884,0.64999,
35775,0.88,0.650015,
35776,0.876,0.649934,
35777,0.872,0.64983,
35778,0.868,0.649726,
35779,0.864,0.649621,
35780,0.86,0.649646,
35781,0.856,0.649672,
35782,0.852,0.649495,
35783,0.848,0.649328,
35784,0.844,0.64916,
35785,0.834,0.648957,
35786,0.83,0.64879,
35787,0.826,0.648622,
35788,0.822,0.648456,
35789,0.818,0.648288,
35790,0.814,0.64812,
35791,0.81,0.64802,
35792,0.806,0.647853,
35793,0.802,0.647685,
35794,0.798,0.647709,
35795,0.794,0.647542,
35796,0.79,0.647564,
35797,0.786,0.647398,
35798,0.782,0.647231,
35799,0.778,0.647063,
35800,0.774,0.646897,
35801,0.77,0.646729,
35802,0.766,0.646562,
35803,0.762,0.646396,
35804,0.758,0.646228,
35805,0.754,0.646061,
35806,0.75,0.645894,
35807,0.746,0.645727,
35808,0.742,0.64556,
35809,0.737999,0.645393,
35810,0.733999,0.645226,
35811,0.729999,0.645059,
35812,0.725999,0.644893,
35813,0.721999,0.644726,
35814,0.717999,0.644685,
35815,0.713999,0.644519,
35816,0.709999,0.644352,
35817,0.705999,0.644185,
35818,0.701999,0.644018,
35819,0.697999,0.643851,
35820,0.693999,0.643684,
35821,0.689999,0.643517,
35822,0.685999,0.643437,
35823,0.681999,0.643391,
35824,0.677999,0.643414,
35825,0.673999,0.643374,
35826,0.669999,0.643207,
35827,0.665999,0.64303,
35828,0.661999,0.642853,
35829,0.657999,0.642737,
35830,0.653999,0.642811,
35831,0.649999,0.642761,
35832,0.645999,0.642645,
35833,0.641999,0.642716,
35834,0.637999,0.642601,
35835,0.633999,0.642672,
35836,0.629999,0.642744,
35837,0.625999,0.642818,
35838,0.621999,0.642776,
35839,0.617999,0.64266,
35840,0.613999,0.642734,
35841,0.609999,0.642809,
35842,0.605999,0.642882,
35843,0.601999,0.642803,
35844,0.597999,0.642687,
35845,0.593999,0.642761,
35846,0.589999,0.642691,
35847,0.585999,0.642722,
35848,0.581999,0.642679,
35849,0.577999,0.642669,
35850,0.573999,0.642743,
35851,0.569999,0.642816,
35852,0.565999,0.642701,
35853,0.561999,0.642775,
35854,0.557999,0.642849,
35855,0.553999,0.642923,
35856,0.549999,0.642934,
35857,0.545999,0.643007,
35858,0.541999,0.643081,
35859,0.537999,0.642966,
35860,0.533999,0.643037,
35861,0.529999,0.643108,
35862,0.525999,0.643182,
35863,0.521999,0.643256,
35864,0.517999,0.643327,
35865,0.513999,0.643212,
35866,0.509999,0.643095,
35867,0.505999,0.643106,
35868,0.501999,0.643177,
35869,0.497999,0.643094,
35870,0.493999,0.642978,
35871,0.489999,0.642863,
35872,0.485999,0.642936,
35873,0.481999,0.643008,
35874,0.477999,0.643012,
35875,0.473999,0.643083,
35876,0.469999,0.643153,
35877,0.465999,0.643038,
35878,0.461999,0.643112,
35879,0.457999,0.642996,
35880,0.453999,0.64288,
35881,0.449999,0.642954,
35882,0.445999,0.643028,
35883,0.441999,0.643102,
35884,0.437999,0.643173,
35885,0.433999,0.643245,
35886,0.429999,0.643129,
35887,0.425999,0.643129,
35888,0.421999,0.643013,
35889,0.417999,0.642897,
35890,0.413999,0.642957,
35891,0.409999,0.642841,
35892,0.405999,0.642725,
35893,0.401999,0.642609,
35894,0.397999,0.642492,
35895,0.393999,0.642376,
35896,0.389999,0.642259,
35897,0.385999,0.642142,
35898,0.381999,0.642026,
35899,0.377999,0.64191,
35900,0.373999,0.641793,
35901,0.369999,0.641677,
35902,0.365999,0.641561,
35903,0.361999,0.641445,
35904,0.357999,0.641329,
35905,0.353999,0.641212,
35906,0.349999,0.641096,
35907,0.345999,0.64098,
35908,0.341999,0.641002,
35909,0.337999,0.641023,
35910,0.333999,0.641045,
35911,0.329999,0.641067,
35912,0.325999,0.641088,
35913,0.321999,0.641108,
35914,0.317999,0.641129,
35915,0.313999,0.64115,
35916,0.309999,0.64117,
35917,0.305999,0.641191,
35918,0.295999,0.641327,
35919,0.291999,0.641451,
35920,0.287999,0.641472,
35921,0.283999,0.641492,
35922,0.279999,0.641512,
35923,0.275999,0.641532,
35924,0.271999,0.641552,
35925,0.267999,0.641572,
35926,0.263999,0.641592,
35927,0.259999,0.641612,
35928,0.255999,0.641632,
35929,0.251999,0.641653,
35930,0.247999,0.641673,
35931,0.243999,0.641693,
35932,0.239999,0.641796,
35933,0.235999,0.641941,
35934,0.231999,0.642067,
35935,0.227999,0.64221,
35936,0.223999,0.642399,
35937,0.219999,0.642587,
35938,0.215999,0.642776,
35939,0.211999,0.642965,
35940,0.207999,0.643153,
35941,0.203999,0.643342,
35942,0.199999,0.64353,
35943,0.195999,0.643718,
35944,0.191999,0.643907,
35945,0.187999,0.644095,
35946,0.183999,0.644283,
35947,0.179999,0.644471,
35948,0.175999,0.64466,
35949,0.171999,0.644847,
35950,0.167999,0.645036,
35951,0.163999,0.645224,
35952,0.159999,0.645426,
35953,0.155999,0.645629,
35954,0.151999,0.645831,
35955,0.147999,0.646034,
35956,0.177999,0.646239,
35957,0.207999,0.646445,
35958,0.237999,0.646649,
35959,0.267999,0.646853,
35960,0.297999,0.647057,
35961,0.327999,0.64726,
35962,0.357999,0.647464,
35963,0.387999,0.647668,
35964,0.417999,0.647871,
35965,0.447999,0.648075,
35966,0.477999,0.648279,
35967,0.507999,0.648482,
35968,0.537999,0.648686,
35969,0.567999,0.648864,
35970,0.597999,0.649043,
35971,0.627999,0.649221,
35972,0.657999,0.6494,
35973,0.687999,0.649578,
35974,0.717999,0.649756,
35975,0.747998,0.649935,
35976,0.777998,0.650113,
35977,0.807998,0.650291,
35978,0.837998,0.650469,
35979,0.867998,0.650645,
35980,0.897998,0.650821,
35981,0.927998,0.650998,
35982,0.957998,0.651174,
35983,0.987998,0.65135,
35984,1,0.651527,
35985,1,0.651704,
35986,0.996,0.651877,
35987,0.992,0.65205,
35988,0.988,0.652223,
35989,0.984,0.652319,
35990,0.98,0.652404,
35991,0.976,0.652489,
35992,0.972,0.652575,
35993,0.968,0.652659,
35994,0.964,0.652827,
35995,0.96,0.652996,
35996,0.956,0.653166,
35997,0.952,0.653335,
35998,0.948,0.653506,
35999,0.944,0.653677,
36000,0.94,0.653849,
36001,0.936,0.653991,
36002,0.932,0.654133,
36003,0.928,0.654297,
36004,0.924,0.654439,
36005,0.92,0.654582,
36006,0.916,0.654676,
36007,0.912,0.654814,
36008,0.908,0.654951,
36009,0.904,0.655053,
36010,0.9,0.655125,
36011,0.896,0.655197,
36012,0.892,0.655317,
36013,0.888,0.655437,
36014,0.884,0.655556,
36015,0.88,0.655676,
36016,0.876,0.655661,
36017,0.872,0.655483,
36018,0.868,0.655306,
36019,0.864,0.655178,
36020,0.86,0.655,
36021,0.856,0.654974,
36022,0.846,0.65485,
36023,0.842,0.654824,
36024,0.838,0.654797,
36025,0.834,0.654771,
36026,0.83,0.654933,
36027,0.826,0.654956,
36028,0.822,0.65512,
36029,0.818,0.655283,
36030,0.814,0.655257,
36031,0.81,0.65523,
36032,0.806,0.655203,
36033,0.802,0.655177,
36034,0.798,0.655151,
36035,0.794,0.655314,
36036,0.784,0.654844,
36037,0.78,0.655008,
36038,0.77,0.655172,
36039,0.76,0.655337,
36040,0.75,0.655501,
36041,0.74,0.655665,
36042,0.73,0.655829,
36043,0.72,0.655993,
36044,0.71,0.656157,
36045,0.7,0.65632,
36046,0.69,0.656484,
36047,0.68,0.656647,
36048,0.67,0.65681,
36049,0.66,0.656973,
36050,0.65,0.657136,
36051,0.64,0.6573,
36052,0.63,0.657463,
36053,0.62,0.657626,
36054,0.61,0.657789,
36055,0.6,0.657951,
36056,0.59,0.658114,
36057,0.58,0.658277,
36058,0.57,0.658439,
36059,0.56,0.658602,
36060,0.55,0.658765,
36061,0.54,0.658927,
36062,0.53,0.65909,
36063,0.52,0.659252,
36064,0.51,0.659414,
36065,0.5,0.659577,
36066,0.49,0.659739,
36067,0.48,0.659901,
36068,0.47,0.660063,
36069,0.46,0.660224,
36070,0.45,0.660387,
36071,0.44,0.659916,
36072,0.436,0.660078,
36073,0.426,0.659606,
36074,0.422,0.659578,
36075,0.418,0.65955,
36076,0.414,0.659524,
36077,0.41,0.659496,
36078,0.406,0.659468,
36079,0.402,0.659441,
36080,0.398,0.659414,
36081,0.394,0.659386,
36082,0.39,0.659358,
36083,0.386,0.659458,
36084,0.382,0.65943,
36085,0.378,0.659403,
36086,0.374,0.659226,
36087,0.37,0.659048,
36088,0.366,0.65927,
36089,0.362,0.659301,
36090,0.358,0.659332,
36091,0.354,0.659552,
36092,0.35,0.659774,
36093,0.346,0.659995,
36094,0.336,0.659668,
36095,0.332,0.659889,
36096,0.322,0.66011,
36097,0.312,0.660331,
36098,0.302,0.660553,
36099,0.292,0.660773,
36100,0.282,0.660994,
36101,0.272,0.661214,
36102,0.262,0.661434,
36103,0.252,0.661655,
36104,0.242,0.661876,
36105,0.232,0.662096,
36106,0.222,0.662317,
36107,0.212,0.662538,
36108,0.202,0.662757,
36109,0.192,0.662977,
36110,0.188,0.663197,
36111,0.184,0.663416,
36112,0.18,0.663635,
36113,0.176,0.663855,
36114,0.172,0.664074,
36115,0.168,0.664293,
36116,0.164,0.664512,
36117,0.16,0.664731,
36118,0.156,0.66495,
36119,0.152,0.665169,
36120,0.148,0.665198,
36121,0.144,0.665252,
36122,0.14,0.665281,
36123,0.136,0.665448,
36124,0.132,0.66541,
36125,0.128,0.665233,
36126,0.124,0.665118,
36127,0.12,0.665003,
36128,0.116,0.664888,
36129,0.112,0.664773,
36130,0.108,0.664657,
36131,0.104,0.664543,
36132,0.0999999,0.664428,
36133,0.0959999,0.664313,
36134,0.0919999,0.664198,
36135,0.0879999,0.664083,
36136,0.0839999,0.663967,
36137,0.0799999,0.663853,
36138,0.0759999,0.663738,
36139,0.0719999,0.663622,
36140,0.0679999,0.663695,
36141,0.0639999,0.663768,
36142,0.0599999,0.663841,
36143,0.0559999,0.663914,
36144,0.0519999,0.663986,
36145,0.0479999,0.664059,
36146,0.0779999,0.664134,
36147,0.108,0.664209,
36148,0.138,0.664284,
36149,0.168,0.664359,
36150,0.198,0.664435,
36151,0.228,0.66451,
36152,0.258,0.664585,
36153,0.288,0.66466,
36154,0.318,0.664735,
36155,0.348,0.664811,
