sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;vx;vy;vz;rollRate;pitchRate;yawRate;
1653318920;316728;1653318920;316824;1653318920;316710;0.325;0.08709837;0;0;0;0.8727168;
1653318920;342105;1653318920;342168;1653318920;342087;0.325;0.08709837;0;0;0;0.8727168;
1653318920;367498;1653318920;367562;1653318920;367481;0.325;0.08709837;0;0;0;0.8727168;
1653318920;392858;1653318920;392923;1653318920;392841;0.325;0.08709837;0;0;0;0.8727168;
1653318920;418269;1653318920;418329;1653318920;418253;0.325;0.08709837;0;0;0;0.8727168;
1653318920;443722;1653318920;443789;1653318920;443702;0.325;0.08709837;0;0;0;0.8727168;
1653318920;469071;1653318920;469139;1653318920;469053;0.325;0.08709837;0;0;0;0.8727168;
1653318920;494445;1653318920;494513;1653318920;494424;0.325;0.08709837;0;0;0;0.8727168;
1653318920;519812;1653318920;519890;1653318920;519788;0.325;0.08709837;0;0;0;0.8727168;
1653318920;545194;1653318920;545262;1653318920;545175;0.325;0.08709837;0;0;0;0.8727168;
1653318920;570595;1653318920;570656;1653318920;570577;0.325;0.08709837;0;0;0;0.8727168;
1653318920;596011;1653318920;596080;1653318920;595990;0.325;0.08709837;0;0;0;0.8727168;
1653318920;621418;1653318920;621477;1653318920;621400;0.325;0.08709837;0;0;0;0.8727168;
1653318920;646840;1653318920;646903;1653318920;646799;0.325;0.08709837;0;0;0;0.8727168;
1653318920;672269;1653318920;672332;1653318920;672251;0.325;0.08709837;0;0;0;0.8727168;
1653318920;697697;1653318920;697777;1653318920;697677;0.325;0.08709837;0;0;0;0.8727168;
1653318920;723128;1653318920;723196;1653318920;723111;0.325;0.08709837;0;0;0;0.8727168;
1653318920;748495;1653318920;748556;1653318920;748477;0.325;0.08709837;0;0;0;0.8727168;
1653318920;773870;1653318920;773934;1653318920;773852;0.325;0.08709837;0;0;0;0.8727168;
1653318920;799222;1653318920;799285;1653318920;799204;0.325;0.08709837;0;0;0;0.8727168;
1653318920;824508;1653318920;824613;1653318920;824489;0.325;0.08709837;0;0;0;0.8727168;
1653318920;851609;1653318920;851671;1653318920;851591;0.325;0.08709837;0;0;0;0.8727168;
1653318920;877409;1653318920;877489;1653318920;877385;0.325;0.08709837;0;0;0;0.8727168;
1653318920;902797;1653318920;902857;1653318920;902780;0.325;0.08709837;0;0;0;0.8727168;
1653318920;928125;1653318920;928211;1653318920;928105;0.325;0.08709837;0;0;0;0.8727168;
1653318920;953572;1653318920;953636;1653318920;953554;0.325;0.08709837;0;0;0;0.8727168;
1653318920;978986;1653318920;979051;1653318920;978965;0.325;0.08709837;0;0;0;0.8727168;
1653318921;4677;1653318921;4750;1653318921;4659;0.325;0.08709837;0;0;0;0.8727168;
1653318921;30072;1653318921;30129;1653318921;30055;0.325;0.08709837;0;0;0;0.8727168;
1653318921;55502;1653318921;55559;1653318921;55486;0.325;0.08709837;0;0;0;0.8727168;
1653318921;81436;1653318921;81507;1653318921;81418;0.325;0.08709837;0;0;0;0.8727168;
1653318921;107013;1653318921;107086;1653318921;106995;0.325;0.08709837;0;0;0;0.8727168;
1653318921;132452;1653318921;132516;1653318921;132433;0.325;0.08709837;0;0;0;0.8727168;
1653318921;157980;1653318921;158044;1653318921;157962;0.325;0.01484697;0;0;0;-0.09227275;
1653318921;188438;1653318921;188500;1653318921;188420;0.325;-0.02267383;0;0;0;-0.46905;
1653318921;216433;1653318921;216506;1653318921;216410;0.325;-0.04277333;0;0;0;-0.6127239;
1653318921;241872;1653318921;241937;1653318921;241852;0.325;-0.05382787;0;0;0;-0.6653715;
1653318921;267281;1653318921;267351;1653318921;267261;0.325;-0.06003812;0;0;0;-0.6833013;
1653318921;292746;1653318921;292837;1653318921;292722;0.325;-0.06358448;0;0;0;-0.6885047;
1653318921;320504;1653318921;320573;1653318921;320482;0.325;-0.06563452;0;0;0;-0.6893708;
1653318921;346530;1653318921;346594;1653318921;346510;0.325;-0.06683017;0;0;0;-0.6889759;
1653318921;372639;1653318921;372786;1653318921;372617;0.325;-0.06753196;0;0;0;-0.6883693;
1653318921;398104;1653318921;398166;1653318921;398086;0.325;-0.06794573;0;0;0;-0.6878566;
1653318921;423459;1653318921;423521;1653318921;423441;0.325;-0.06819046;0;0;0;-0.6874894;
1653318921;448774;1653318921;448833;1653318921;448755;0.325;-0.06833551;0;0;0;-0.6872456;
1653318921;474394;1653318921;474458;1653318921;474376;0.325;-0.06842162;0;0;0;-0.6870901;
1653318921;499966;1653318921;500026;1653318921;499950;0.325;-0.06847279;0;0;0;-0.6869933;
1653318921;525515;1653318921;525598;1653318921;525497;0.325;-0.06850322;0;0;0;-0.6869339;
1653318921;550981;1653318921;551041;1653318921;550963;0.325;-0.06852132;0;0;0;-0.6868979;
1653318921;576456;1653318921;576518;1653318921;576438;0.325;-0.06853209;0;0;0;-0.6868761;
1653318921;602219;1653318921;602283;1653318921;602201;0.325;-0.06853851;0;0;0;-0.686863;
1653318921;627681;1653318921;627756;1653318921;627657;0.325;-0.06854233;0;0;0;-0.6868552;
1653318921;653138;1653318921;653198;1653318921;653121;0.325;-0.0685446;0;0;0;-0.6868505;
1653318921;682407;1653318921;682474;1653318921;682388;0.325;-0.06854596;0;0;0;-0.6868477;
1653318921;708013;1653318921;708097;1653318921;707964;0.325;-0.06854676;0;0;0;-0.686846;
1653318921;733106;1653318921;733182;1653318921;733084;0.325;-0.06854724;0;0;0;-0.686845;
1653318921;758949;1653318921;759041;1653318921;758931;0.325;-0.06854753;0;0;0;-0.6868444;
1653318921;784446;1653318921;784551;1653318921;784426;0.325;-0.0685477;0;0;0;-0.6868441;
1653318921;810006;1653318921;810069;1653318921;809988;0.325;-0.0685478;0;0;0;-0.6868439;
1653318921;835790;1653318921;835871;1653318921;835771;0.325;-0.06854786;0;0;0;-0.6868438;
1653318921;861326;1653318921;861388;1653318921;861308;0.325;-0.0685479;0;0;0;-0.6868437;
1653318921;886911;1653318921;886971;1653318921;886893;0.325;-0.06854792;0;0;0;-0.6868436;
1653318921;912668;1653318921;912730;1653318921;912646;0.325;-0.06854793;0;0;0;-0.6868436;
1653318921;938078;1653318921;938153;1653318921;938058;0.325;-0.06854794;0;0;0;-0.6868436;
1653318921;963537;1653318921;963597;1653318921;963518;0.325;-0.06854795;0;0;0;-0.6868436;
1653318921;989378;1653318921;989476;1653318921;989361;0.325;-0.06854795;0;0;0;-0.6868436;
1653318922;15198;1653318922;15261;1653318922;15179;0.325;-0.06854795;0;0;0;-0.6868436;
1653318922;40574;1653318922;40644;1653318922;40555;0.325;-0.06854795;0;0;0;-0.6868436;
1653318922;66045;1653318922;66116;1653318922;66028;0.325;-0.06854795;0;0;0;-0.6868436;
1653318922;91958;1653318922;92023;1653318922;91939;0.325;-0.06854795;0;0;0;-0.6868436;
1653318922;117590;1653318922;117699;1653318922;117570;0.325;-0.06854795;0;0;0;-0.6868436;
1653318922;143117;1653318922;143190;1653318922;143097;0.325;-0.06563751;0;0;0;-0.6479717;
1653318922;169015;1653318922;169077;1653318922;168997;0.325;-0.06412609;0;0;0;-0.6327943;
1653318922;194632;1653318922;194759;1653318922;194595;0.325;-0.06331643;0;0;0;-0.6270068;
1653318922;220729;1653318922;220793;1653318922;220711;0.325;-0.06287114;0;0;0;-0.624886;
1653318922;246335;1653318922;246403;1653318922;246313;0.325;-0.06262098;0;0;0;-0.6241637;
1653318922;272040;1653318922;272111;1653318922;272020;0.325;-0.06247812;0;0;0;-0.6239541;
1653318922;297636;1653318922;297705;1653318922;297616;0.325;-0.06239554;0;0;0;-0.6239192;
1653318922;323123;1653318922;323184;1653318922;323105;0.325;-0.06234737;0;0;0;-0.6239352;
1653318922;348694;1653318922;348759;1653318922;348677;0.325;-0.0623191;0;0;0;-0.6239596;
1653318922;374271;1653318922;374345;1653318922;374251;0.325;-0.06230244;0;0;0;-0.6239802;
1653318922;399943;1653318922;400023;1653318922;399921;0.325;-0.06229258;0;0;0;-0.6239951;
1653318922;425478;1653318922;425540;1653318922;425460;0.325;-0.06228674;0;0;0;-0.6240048;
1653318922;450964;1653318922;451016;1653318922;450948;0.325;-0.06228327;0;0;0;-0.6240111;
1653318922;476454;1653318922;476538;1653318922;476436;0.325;-0.06228121;0;0;0;-0.624015;
1653318922;502020;1653318922;502086;1653318922;502001;0.325;-0.06227998;0;0;0;-0.6240174;
1653318922;527592;1653318922;527668;1653318922;527573;0.325;-0.06227925;0;0;0;-0.6240188;
1653318922;553221;1653318922;553283;1653318922;553203;0.325;-0.06227882;0;0;0;-0.6240197;
1653318922;578762;1653318922;578839;1653318922;578743;0.325;-0.06227856;0;0;0;-0.6240203;
1653318922;604297;1653318922;604356;1653318922;604279;0.325;-0.0622784;0;0;0;-0.6240206;
1653318922;629945;1653318922;630110;1653318922;629899;0.325;-0.06227832;0;0;0;-0.6240208;
1653318922;655716;1653318922;655779;1653318922;655698;0.325;-0.06227826;0;0;0;-0.6240209;
1653318922;681206;1653318922;681271;1653318922;681188;0.325;-0.06227823;0;0;0;-0.6240209;
1653318922;706714;1653318922;706776;1653318922;706696;0.325;-0.06227821;0;0;0;-0.624021;
1653318922;732194;1653318922;732261;1653318922;732176;0.325;-0.0622782;0;0;0;-0.624021;
1653318922;757611;1653318922;757678;1653318922;757594;0.325;-0.06227819;0;0;0;-0.6240211;
1653318922;783374;1653318922;783435;1653318922;783356;0.325;-0.06227819;0;0;0;-0.6240211;
1653318922;808882;1653318922;808943;1653318922;808864;0.325;-0.06227818;0;0;0;-0.6240211;
1653318922;835180;1653318922;835239;1653318922;835162;0.325;-0.06227818;0;0;0;-0.6240211;
1653318922;860669;1653318922;860737;1653318922;860648;0.325;-0.06227818;0;0;0;-0.6240211;
1653318922;886542;1653318922;886614;1653318922;886521;0.325;-0.06227818;0;0;0;-0.6240211;
1653318922;912069;1653318922;912129;1653318922;912051;0.325;-0.06227818;0;0;0;-0.6240211;
1653318922;937510;1653318922;937572;1653318922;937492;0.325;-0.06227818;0;0;0;-0.6240211;
1653318922;962949;1653318922;963012;1653318922;962931;0.325;-0.06227818;0;0;0;-0.6240211;
1653318922;988615;1653318922;988685;1653318922;988596;0.325;-0.06227818;0;0;0;-0.6240211;
1653318923;14076;1653318923;14143;1653318923;14058;0.325;-0.06227818;0;0;0;-0.6240211;
1653318923;39572;1653318923;39645;1653318923;39552;0.325;0.007062768;0;0;0;0.3020966;
1653318923;65728;1653318923;65793;1653318923;65710;0.325;0.04307216;0;0;0;0.6636965;
1653318923;91333;1653318923;91431;1653318923;91311;0.325;0.062362;0;0;0;0.8015829;
1653318923;117581;1653318923;117665;1653318923;117563;0.325;0.07297124;0;0;0;0.8521097;
1653318923;143468;1653318923;143542;1653318923;143448;0.325;0.07893132;0;0;0;0.8693173;
1653318923;169410;1653318923;169477;1653318923;169393;0.325;0.08233483;0;0;0;0.874311;
1653318923;194903;1653318923;194965;1653318923;194883;0.325;0.08430229;0;0;0;0.8751422;
1653318923;220344;1653318923;220405;1653318923;220327;0.325;0.08544978;0;0;0;0.8747633;
1653318923;245911;1653318923;245993;1653318923;245869;0.325;0.0861233;0;0;0;0.8741812;
1653318923;271467;1653318923;271532;1653318923;271449;0.325;0.0865204;0;0;0;0.8736891;
1653318923;297057;1653318923;297130;1653318923;297037;0.325;0.08675527;0;0;0;0.8733367;
1653318923;322674;1653318923;322742;1653318923;322657;0.325;0.08689448;0;0;0;0.8731027;
1653318923;348270;1653318923;348390;1653318923;348226;0.325;0.08697712;0;0;0;0.8729534;
1653318923;373854;1653318923;373917;1653318923;373837;0.325;0.08702623;0;0;0;0.8728605;
1653318923;399306;1653318923;399371;1653318923;399288;0.325;0.08705543;0;0;0;0.8728035;
1653318923;424848;1653318923;424909;1653318923;424830;0.325;0.0870728;0;0;0;0.8727689;
1653318923;450450;1653318923;450517;1653318923;450431;0.325;0.08708315;0;0;0;0.872748;
1653318923;476386;1653318923;476451;1653318923;476367;0.325;0.08708931;0;0;0;0.8727355;
1653318923;502123;1653318923;502217;1653318923;502103;0.325;0.08709297;0;0;0;0.872728;
1653318923;527619;1653318923;527688;1653318923;527601;0.325;0.08709515;0;0;0;0.8727235;
1653318923;553189;1653318923;553252;1653318923;553170;0.325;0.08709645;0;0;0;0.8727208;
1653318923;580429;1653318923;580495;1653318923;580411;0.325;0.08709723;0;0;0;0.8727192;
1653318923;606017;1653318923;606082;1653318923;605998;0.325;0.08709769;0;0;0;0.8727182;
1653318923;631826;1653318923;631918;1653318923;631808;0.325;0.08709797;0;0;0;0.8727177;
1653318923;657386;1653318923;657437;1653318923;657372;0.325;0.08709812;0;0;0;0.8727173;
1653318923;682838;1653318923;682903;1653318923;682821;0.325;0.08709823;0;0;0;0.8727171;
1653318923;712709;1653318923;712769;1653318923;712692;0.325;0.08709828;0;0;0;0.872717;
1653318923;738292;1653318923;738356;1653318923;738275;0.325;0.08709832;0;0;0;0.8727169;
1653318923;763762;1653318923;763824;1653318923;763744;0.325;0.08709834;0;0;0;0.8727169;
1653318923;789452;1653318923;789515;1653318923;789406;0.325;0.08709835;0;0;0;0.8727168;
1653318923;815121;1653318923;815184;1653318923;815103;0.325;0.08709835;0;0;0;0.8727168;
1653318923;840587;1653318923;840652;1653318923;840568;0.325;0.08709836;0;0;0;0.8727168;
1653318923;866084;1653318923;866151;1653318923;866062;0.325;0.08709836;0;0;0;0.8727168;
1653318923;892077;1653318923;892136;1653318923;892059;0.325;0.08709837;0;0;0;0.8727168;
1653318923;917546;1653318923;917613;1653318923;917528;0.325;0.08709837;0;0;0;0.8727168;
1653318923;943627;1653318923;943783;1653318923;943607;0.325;0.08709837;0;0;0;0.8727168;
1653318923;969475;1653318923;969544;1653318923;969455;0.325;0.08709837;0;0;0;0.8727168;
1653318923;995258;1653318923;995321;1653318923;995239;0.325;0.08709837;0;0;0;0.8727168;
1653318924;21456;1653318924;21524;1653318924;21438;0.325;0.08709837;0;0;0;0.8727168;
1653318924;47232;1653318924;47321;1653318924;47207;0.325;0.08709837;0;0;0;0.8727168;
1653318924;73223;1653318924;73285;1653318924;73204;0.325;0.08709837;0;0;0;0.8727168;
1653318924;98662;1653318924;98733;1653318924;98644;0.325;0.08709837;0;0;0;0.8727168;
1653318924;124966;1653318924;125032;1653318924;124945;0.325;0.08709837;0;0;0;0.8727168;
1653318924;150608;1653318924;150672;1653318924;150590;0.325;0.08709837;0;0;0;0.8727168;
1653318924;176053;1653318924;176113;1653318924;176035;0.325;0.08709837;0;0;0;0.8727168;
1653318924;201578;1653318924;201638;1653318924;201560;0.325;0.08709837;0;0;0;0.8727168;
1653318924;227054;1653318924;227119;1653318924;227036;0.325;0.08709837;0;0;0;0.8727168;
1653318924;252527;1653318924;252589;1653318924;252508;0.325;0.08709837;0;0;0;0.8727168;
1653318924;278057;1653318924;278130;1653318924;278038;0.325;0.08709837;0;0;0;0.8727168;
1653318924;303571;1653318924;303659;1653318924;303553;0.325;0.08709837;0;0;0;0.8727168;
1653318924;329063;1653318924;329152;1653318924;329041;0.325;0.08709837;0;0;0;0.8727168;
1653318924;354791;1653318924;354856;1653318924;354773;0.325;0.08709837;0;0;0;0.8727168;
1653318924;380427;1653318924;380499;1653318924;380289;0.325;0.08709837;0;0;0;0.8727168;
1653318924;405981;1653318924;406079;1653318924;405963;0.325;0.08709837;0;0;0;0.8727168;
1653318924;431589;1653318924;431649;1653318924;431571;0.325;0.08709837;0;0;0;0.8727168;
1653318924;457042;1653318924;457107;1653318924;457023;0.325;0.08709837;0;0;0;0.8727168;
1653318924;482907;1653318924;482972;1653318924;482889;0.325;0.08709837;0;0;0;0.8727168;
1653318924;508311;1653318924;508375;1653318924;508294;0.325;0.08709837;0;0;0;0.8727168;
1653318924;534032;1653318924;534097;1653318924;534014;0.325;0.08709837;0;0;0;0.8727168;
1653318924;563208;1653318924;563269;1653318924;563197;0.325;0.08709837;0;0;0;0.8727168;
1653318924;593814;1653318924;593889;1653318924;591644;0.325;0.08709837;0;0;0;0.8727168;
1653318924;617528;1653318924;617591;1653318924;617510;0.325;0.08709837;0;0;0;0.8727168;
1653318924;643114;1653318924;643177;1653318924;643096;0.325;0.08709837;0;0;0;0.8727168;
1653318924;668500;1653318924;668566;1653318924;668483;0.325;0.08709837;0;0;0;0.8727168;
1653318924;693973;1653318924;694036;1653318924;693955;0.325;0.08709837;0;0;0;0.8727168;
1653318924;719462;1653318924;719527;1653318924;719444;0.325;0.08709837;0;0;0;0.8727168;
1653318924;744936;1653318924;745000;1653318924;744919;0.325;0.08709837;0;0;0;0.8727168;
1653318924;770435;1653318924;770503;1653318924;770416;0.325;0.03488872;0;0;0;0.1754048;
1653318924;796424;1653318924;796484;1653318924;796406;0.325;0.007775776;0;0;0;-0.09685858;
1653318924;821910;1653318924;821996;1653318924;821875;0.325;-0.006748339;0;0;0;-0.2006789;
1653318924;847921;1653318924;847986;1653318924;847903;0.325;-0.01473647;0;0;0;-0.2387226;
1653318924;876029;1653318924;876106;1653318924;876006;0.325;-0.01922406;0;0;0;-0.2516789;
1653318924;907802;1653318924;907880;1653318924;907780;0.325;-0.0217867;0;0;0;-0.2554389;
1653318924;933845;1653318924;933915;1653318924;933825;0.325;-0.02326808;0;0;0;-0.2560647;
1653318924;959445;1653318924;959510;1653318924;959424;0.325;-0.02413208;0;0;0;-0.2557794;
1653318924;985035;1653318924;985101;1653318924;985016;0.325;-0.0246392;0;0;0;-0.2553411;
1653318925;10476;1653318925;10548;1653318925;10455;0.325;-0.02493819;0;0;0;-0.2549706;
1653318925;36022;1653318925;36089;1653318925;36002;0.325;-0.02511503;0;0;0;-0.2547053;
1653318925;61649;1653318925;61713;1653318925;61631;0.325;-0.02521985;0;0;0;-0.2545291;
1653318925;87517;1653318925;87578;1653318925;87500;0.325;-0.02528207;0;0;0;-0.2544167;
1653318925;112863;1653318925;112925;1653318925;112845;0.325;-0.02531905;0;0;0;-0.2543467;
1653318925;138295;1653318925;138358;1653318925;138277;0.325;-0.02534104;0;0;0;-0.2543038;
1653318925;163885;1653318925;163940;1653318925;163873;0.325;-0.02535412;0;0;0;-0.2542778;
1653318925;189135;1653318925;189199;1653318925;189116;0.325;-0.02536191;0;0;0;-0.2542621;
1653318925;214432;1653318925;214498;1653318925;214412;0.325;-0.02536654;0;0;0;-0.2542526;
1653318925;240307;1653318925;240371;1653318925;240289;0.325;-0.0253693;0;0;0;-0.254247;
1653318925;265821;1653318925;265887;1653318925;265803;0.325;-0.02537094;0;0;0;-0.2542436;
1653318925;291923;1653318925;291988;1653318925;291905;0.325;-0.02537192;0;0;0;-0.2542415;
1653318925;317382;1653318925;317449;1653318925;317364;0.325;-0.02537251;0;0;0;-0.2542403;
1653318925;342836;1653318925;342895;1653318925;342818;0.325;-0.02537285;0;0;0;-0.2542396;
1653318925;369531;1653318925;369594;1653318925;369512;0.325;-0.02537306;0;0;0;-0.2542392;
1653318925;394829;1653318925;394893;1653318925;394810;0.325;-0.02537318;0;0;0;-0.2542389;
1653318925;420247;1653318925;420311;1653318925;420229;0.325;-0.02537326;0;0;0;-0.2542388;
1653318925;445667;1653318925;445729;1653318925;445643;0.325;-0.0253733;0;0;0;-0.2542387;
1653318925;471012;1653318925;471083;1653318925;470993;0.325;-0.02537333;0;0;0;-0.2542386;
1653318925;496435;1653318925;496501;1653318925;496416;0.325;-0.02537334;0;0;0;-0.2542386;
1653318925;521796;1653318925;521860;1653318925;521778;0.325;-0.02537335;0;0;0;-0.2542386;
1653318925;547142;1653318925;547201;1653318925;547123;0.325;-0.02537336;0;0;0;-0.2542385;
1653318925;572482;1653318925;572546;1653318925;572464;0.325;-0.02537336;0;0;0;-0.2542385;
1653318925;597829;1653318925;597891;1653318925;597811;0.325;-0.02537336;0;0;0;-0.2542385;
1653318925;623132;1653318925;623193;1653318925;623114;0.325;-0.02537336;0;0;0;-0.2542385;
1653318925;648461;1653318925;648522;1653318925;648443;0.325;-0.02537336;0;0;0;-0.2542385;
1653318925;673744;1653318925;673807;1653318925;673727;0.325;-0.02537336;0;0;0;-0.2542385;
1653318925;699038;1653318925;699099;1653318925;699020;0.325;-0.02537336;0;0;0;-0.2542385;
1653318925;724289;1653318925;724351;1653318925;724271;0.325;-0.007748387;0;0;0;-0.01883936;
1653318925;749746;1653318925;749812;1653318925;749728;0.325;0.001404424;0;0;0;0.07307155;
1653318925;775065;1653318925;775135;1653318925;775046;0.325;0.006307487;0;0;0;0.1081193;
1653318925;800473;1653318925;800541;1653318925;800455;0.325;0.009004128;0;0;0;0.1209621;
1653318925;826321;1653318925;826390;1653318925;826302;0.325;0.01051905;0;0;0;0.1253359;
1653318925;854429;1653318925;854519;1653318925;854404;0.325;0.01138415;0;0;0;0.1266052;
1653318925;881030;1653318925;881092;1653318925;881012;0.325;0.01188424;0;0;0;0.1268165;
1653318925;906337;1653318925;906401;1653318925;906320;0.325;0.0121759;0;0;0;0.1267202;
1653318925;932441;1653318925;932507;1653318925;932423;0.325;0.0123471;0;0;0;0.1265722;
1653318925;957972;1653318925;958047;1653318925;957948;0.325;0.01244803;0;0;0;0.1264471;
1653318925;983331;1653318925;983392;1653318925;983289;0.325;0.01250773;0;0;0;0.1263576;
1653318926;8841;1653318926;8937;1653318926;8822;0.325;0.01254312;0;0;0;0.1262981;
1653318926;34212;1653318926;34271;1653318926;34194;0.325;0.01256412;0;0;0;0.1262602;
1653318926;59679;1653318926;59740;1653318926;59660;0.325;0.0125766;0;0;0;0.1262365;
1653318926;85655;1653318926;85747;1653318926;85631;0.325;0.01258403;0;0;0;0.1262221;
1653318926;111127;1653318926;111219;1653318926;111098;0.325;0.01258844;0;0;0;0.1262133;
1653318926;136452;1653318926;136513;1653318926;136434;0.325;0.01259107;0;0;0;0.1262079;
1653318926;161967;1653318926;162028;1653318926;161940;0.325;0.01259264;0;0;0;0.1262048;
1653318926;187357;1653318926;187424;1653318926;187331;0.325;0.01259357;0;0;0;0.1262029;
1653318926;213006;1653318926;213141;1653318926;212969;0.325;0.01259412;0;0;0;0.1262017;
1653318926;238609;1653318926;238682;1653318926;238589;0.325;0.01259445;0;0;0;0.126201;
1653318926;264050;1653318926;264136;1653318926;264028;0.325;0.01259465;0;0;0;0.1262006;
1653318926;289606;1653318926;289672;1653318926;289587;0.325;0.01259477;0;0;0;0.1262004;
1653318926;315013;1653318926;315081;1653318926;314992;0.325;0.01259484;0;0;0;0.1262002;
1653318926;340467;1653318926;340531;1653318926;340448;0.325;0.01259488;0;0;0;0.1262001;
1653318926;366264;1653318926;366323;1653318926;366246;0.325;0.0125949;0;0;0;0.1262001;
1653318926;391676;1653318926;391734;1653318926;391659;0.325;0.01259492;0;0;0;0.1262001;
1653318926;417030;1653318926;417088;1653318926;417013;0.325;0.01259493;0;0;0;0.1262001;
1653318926;442387;1653318926;442450;1653318926;442370;0.325;0.01259493;0;0;0;0.1262;
1653318926;467746;1653318926;467811;1653318926;467696;0.325;0.01259493;0;0;0;0.1262;
1653318926;493159;1653318926;493226;1653318926;493141;0.325;0.01259494;0;0;0;0.1262;
1653318926;518521;1653318926;518592;1653318926;518470;0.325;0.01259494;0;0;0;0.1262;
1653318926;543961;1653318926;544021;1653318926;543944;0.325;0.01259494;0;0;0;0.1262;
1653318926;569414;1653318926;569474;1653318926;569394;0.325;0.01259494;0;0;0;0.1262;
1653318926;594798;1653318926;594862;1653318926;594780;0.325;0.01259494;0;0;0;0.1262;
1653318926;620209;1653318926;620283;1653318926;620187;0.325;0.01259494;0;0;0;0.1262;
1653318926;645563;1653318926;645632;1653318926;645539;0.325;0.01259494;0;0;0;0.1262;
1653318926;672438;1653318926;672506;1653318926;672421;0.325;0.03230824;0;0;0;0.3894909;
1653318926;697977;1653318926;698040;1653318926;697960;0.325;0.04254554;0;0;0;0.492292;
1653318926;723421;1653318926;723486;1653318926;723403;0.325;0.04802955;0;0;0;0.5314925;
1653318926;752422;1653318926;752527;1653318926;752403;0.325;0.05104571;0;0;0;0.545857;
1653318926;777877;1653318926;777936;1653318926;777854;0.325;0.05274013;0;0;0;0.5507491;
1653318926;803255;1653318926;803318;1653318926;803237;0.325;0.05370773;0;0;0;0.5521687;
1653318926;828648;1653318926;828716;1653318926;828595;0.325;0.05426707;0;0;0;0.5524051;
1653318926;854022;1653318926;854083;1653318926;854005;0.325;0.0545933;0;0;0;0.5522973;
1653318926;879285;1653318926;879344;1653318926;879268;0.325;0.05478478;0;0;0;0.5521318;
1653318926;907749;1653318926;907850;1653318926;907731;0.325;0.05489767;0;0;0;0.5519919;
1653318926;933155;1653318926;933217;1653318926;933137;0.325;0.05496444;0;0;0;0.5518917;
1653318926;958438;1653318926;958501;1653318926;958420;0.325;0.05500402;0;0;0;0.5518252;
1653318926;983857;1653318926;983918;1653318926;983839;0.325;0.05502751;0;0;0;0.5517828;
1653318927;9281;1653318927;9348;1653318927;9262;0.325;0.05504148;0;0;0;0.5517564;
1653318927;34681;1653318927;34745;1653318927;34664;0.325;0.05504978;0;0;0;0.5517402;
1653318927;60011;1653318927;60076;1653318927;59994;0.325;0.05505472;0;0;0;0.5517303;
1653318927;85434;1653318927;85496;1653318927;85417;0.325;0.05505766;0;0;0;0.5517244;
1653318927;110833;1653318927;110919;1653318927;110812;0.325;0.05505941;0;0;0;0.5517208;
1653318927;136378;1653318927;136435;1653318927;136362;0.325;0.05506045;0;0;0;0.5517187;
1653318927;161763;1653318927;161823;1653318927;161746;0.325;0.05506107;0;0;0;0.5517174;
1653318927;187153;1653318927;187219;1653318927;187135;0.325;0.05506144;0;0;0;0.5517166;
1653318927;212606;1653318927;212746;1653318927;212565;0.325;0.05506166;0;0;0;0.5517162;
1653318927;238242;1653318927;238316;1653318927;238221;0.325;0.05506179;0;0;0;0.5517159;
1653318927;263643;1653318927;263739;1653318927;263623;0.325;0.05506187;0;0;0;0.5517157;
1653318927;290366;1653318927;290436;1653318927;290348;0.325;0.05506191;0;0;0;0.5517157;
1653318927;320681;1653318927;320745;1653318927;320662;0.325;0.05506194;0;0;0;0.5517156;
1653318927;346682;1653318927;346743;1653318927;346664;0.325;0.05506196;0;0;0;0.5517156;
1653318927;371971;1653318927;372040;1653318927;371953;0.325;0.05506197;0;0;0;0.5517156;
1653318927;397266;1653318927;397327;1653318927;397248;0.325;0.05506197;0;0;0;0.5517156;
1653318927;423075;1653318927;423137;1653318927;423058;0.325;0.05506198;0;0;0;0.5517155;
1653318927;448417;1653318927;448485;1653318927;448395;0.325;0.05506198;0;0;0;0.5517155;
1653318927;474074;1653318927;474136;1653318927;474055;0.325;0.05506198;0;0;0;0.5517155;
1653318927;499569;1653318927;499634;1653318927;499551;0.325;0.05506198;0;0;0;0.5517155;
1653318927;525169;1653318927;525232;1653318927;525151;0.325;0.05506198;0;0;0;0.5517155;
1653318927;550818;1653318927;550884;1653318927;550799;0.325;0.05506198;0;0;0;0.5517155;
1653318927;576341;1653318927;576410;1653318927;576322;0.325;0.05506198;0;0;0;0.5517155;
1653318927;601884;1653318927;601958;1653318927;601862;0.325;0.05506198;0;0;0;0.5517155;
1653318927;627517;1653318927;627615;1653318927;627448;0.325;0.05506198;0;0;0;0.5517155;
1653318927;653908;1653318927;653972;1653318927;653890;0.325;0.06993335;0;0;0;0.7503375;
1653318927;679392;1653318927;679464;1653318927;679369;0.325;0.07765619;0;0;0;0.8278888;
1653318927;705498;1653318927;705574;1653318927;705470;0.325;0.08179323;0;0;0;0.8574609;
1653318927;731296;1653318927;731362;1653318927;731278;0.325;0.08406856;0;0;0;0.8682973;
1653318927;756686;1653318927;756749;1653318927;756669;0.325;0.0853468;0;0;0;0.8719878;
1653318927;784676;1653318927;784750;1653318927;784656;0.325;0.08607674;0;0;0;0.8730587;
1653318927;810207;1653318927;810287;1653318927;810186;0.325;0.0864987;0;0;0;0.873237;
