sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;x;y;z;roll;pitch;yaw;
1653318877;480318;1653318877;480380;1653318877;480318;1.981051;1.516038;0;-0;0;2.582746;
1653318877;581081;1653318877;581150;1653318877;581081;1.975419;1.51929;0;-0;0;2.5849;
1653318877;681437;1653318877;681500;1653318877;681437;1.969779;1.52253;0;-0;0;2.587054;
1653318877;781694;1653318877;781768;1653318877;781694;1.964133;1.525757;0;-0;0;2.589209;
1653318877;884608;1653318877;884670;1653318877;884608;1.95848;1.528973;0;-0;0;2.591363;
1653318877;984951;1653318877;985037;1653318877;984951;1.952651;1.531894;0;-0;0;2.597243;
1653318878;85242;1653318878;85309;1653318878;85242;1.946744;1.53468;0;-0;0;2.603731;
1653318878;185580;1653318878;185644;1653318878;185580;1.940813;1.537418;0;-0;0;2.610218;
1653318878;285893;1653318878;285966;1653318878;285893;1.934864;1.540115;0;-0;0;2.616702;
1653318878;386255;1653318878;386313;1653318878;386255;1.928897;1.542774;0;-0;0;2.623186;
1653318878;486576;1653318878;486640;1653318878;486576;1.922914;1.545394;0;-0;0;2.62967;
1653318878;592175;1653318878;592238;1653318878;592175;1.916913;1.547975;0;-0;0;2.636154;
1653318878;693798;1653318878;693863;1653318878;693798;1.910896;1.550517;0;-0;0;2.642638;
1653318878;794117;1653318878;794179;1653318878;794117;1.904862;1.55302;0;-0;0;2.649122;
1653318878;894411;1653318878;894469;1653318878;894411;1.898813;1.555484;0;-0;0;2.655606;
1653318879;3455;1653318879;3522;1653318879;3455;1.892624;1.557666;0;-0;0;2.664984;
1653318879;103716;1653318879;103772;1653318879;103716;1.886394;1.559747;0;-0;0;2.67451;
1653318879;204080;1653318879;204131;1653318879;204080;1.880143;1.561767;0;-0;0;2.684032;
1653318879;304414;1653318879;304476;1653318879;304414;1.873873;1.563726;0;-0;0;2.693554;
1653318879;404944;1653318879;404985;1653318879;404944;1.867585;1.565625;0;-0;0;2.703076;
1653318879;506006;1653318879;506066;1653318879;506006;1.861278;1.567465;0;-0;0;2.712598;
1653318879;606440;1653318879;606522;1653318879;606440;1.854955;1.569244;0;-0;0;2.722119;
1653318879;707166;1653318879;707242;1653318879;707166;1.848615;1.570963;0;-0;0;2.731641;
1653318879;807527;1653318879;807589;1653318879;807527;1.842191;1.572458;0;-0;0;2.74317;
1653318879;908096;1653318879;908149;1653318879;908096;1.835728;1.57382;0;-0;0;2.755028;
1653318880;8362;1653318880;8425;1653318880;8362;1.829246;1.575099;0;-0;0;2.766886;
1653318880;108926;1653318880;109004;1653318880;108926;1.82275;1.5763;0;-0;0;2.778742;
1653318880;209293;1653318880;209368;1653318880;209293;1.816239;1.577424;0;-0;0;2.790597;
1653318880;309579;1653318880;309659;1653318880;309579;1.809716;1.578471;0;-0;0;2.802453;
1653318880;410587;1653318880;410647;1653318880;410587;1.80318;1.57944;0;-0;0;2.814308;
1653318880;510912;1653318880;510971;1653318880;510912;1.796634;1.580331;0;-0;0;2.826164;
1653318880;613389;1653318880;613452;1653318880;613389;1.790078;1.581145;0;-0;0;2.838019;
1653318880;713710;1653318880;713768;1653318880;713710;1.783512;1.581882;0;-0;0;2.849874;
1653318880;814034;1653318880;814101;1653318880;814034;1.776939;1.582544;0;-0;0;2.861688;
1653318880;914361;1653318880;914422;1653318880;914361;1.770359;1.583129;0;-0;0;2.873501;
1653318881;14767;1653318881;14828;1653318881;14767;1.763772;1.583636;0;-0;0;2.885314;
1653318881;115487;1653318881;115552;1653318881;115487;1.75718;1.584065;0;-0;0;2.897127;
1653318881;226380;1653318881;226445;1653318881;226380;1.750584;1.584417;0;-0;0;2.90894;
1653318881;328432;1653318881;328498;1653318881;328432;1.743983;1.58469;0;-0;0;2.920753;
1653318881;428796;1653318881;428860;1653318881;428796;1.73738;1.584886;0;-0;0;2.932567;
1653318881;529968;1653318881;530031;1653318881;529968;1.730775;1.585003;0;-0;0;2.94438;
1653318881;630620;1653318881;630684;1653318881;630620;1.724169;1.585043;0;-0;0;2.956193;
1653318881;730979;1653318881;731047;1653318881;730979;1.717601;1.585231;0;-0;0;2.965556;
1653318881;831297;1653318881;831361;1653318881;831297;1.711037;1.585396;0;-0;0;2.974792;
1653318881;931645;1653318881;931706;1653318881;931645;1.704473;1.585505;0;-0;0;2.984031;
1653318882;31954;1653318882;32017;1653318882;31954;1.697908;1.585553;0;-0;0;2.993272;
1653318882;132301;1653318882;132377;1653318882;132301;1.691343;1.585541;0;-0;0;3.002512;
1653318882;233253;1653318882;233314;1653318882;233253;1.684778;1.585468;0;-0;0;3.011753;
1653318882;333690;1653318882;333763;1653318882;333690;1.678214;1.585334;0;-0;0;3.020994;
1653318882;433988;1653318882;434055;1653318882;433988;1.671652;1.58514;0;-0;0;3.030234;
1653318882;534270;1653318882;534331;1653318882;534270;1.665092;1.584885;0;-0;0;3.039475;
1653318882;634694;1653318882;634799;1653318882;634694;1.658534;1.58457;0;-0;0;3.048716;
1653318882;735118;1653318882;735180;1653318882;735118;1.651966;1.584001;0;-0;0;3.060149;
1653318882;835428;1653318882;835493;1653318882;835428;1.645401;1.583288;0;-0;0;3.071941;
1653318882;935812;1653318882;935872;1653318882;935812;1.638843;1.582491;0;-0;0;3.083732;
1653318883;36357;1653318883;36466;1653318883;36357;1.632296;1.581615;0;-0;0;3.095522;
1653318883;137135;1653318883;137220;1653318883;137135;1.62576;1.580662;0;-0;0;3.107311;
1653318883;237816;1653318883;237895;1653318883;237816;1.619235;1.579632;0;-0;0;3.1191;
1653318883;338175;1653318883;338233;1653318883;338175;1.612723;1.578525;0;-0;0;3.130889;
1653318883;438922;1653318883;438984;1653318883;438922;1.606224;1.577341;0;-0;0;-3.140507;
1653318883;539231;1653318883;539327;1653318883;539231;1.59974;1.576081;0;0;0;-3.128718;
1653318883;640854;1653318883;640926;1653318883;640854;1.593267;1.574838;0;0;0;-3.117921;
1653318883;741282;1653318883;741375;1653318883;741282;1.586808;1.57354;0;0;0;-3.107175;
1653318883;842210;1653318883;842304;1653318883;842210;1.580363;1.572175;0;0;0;-3.096428;
1653318883;943084;1653318883;943145;1653318883;943084;1.573933;1.57074;0;0;0;-3.08568;
1653318884;43476;1653318884;43537;1653318884;43476;1.567519;1.569237;0;0;0;-3.074932;
1653318884;143789;1653318884;143853;1653318884;143789;1.561122;1.567665;0;0;0;-3.064185;
1653318884;244113;1653318884;244177;1653318884;244113;1.554741;1.566024;0;0;0;-3.053437;
1653318884;344492;1653318884;344576;1653318884;344492;1.548379;1.564315;0;0;0;-3.042689;
1653318884;445219;1653318884;445282;1653318884;445219;1.542035;1.562538;0;0;0;-3.031942;
1653318884;545561;1653318884;545631;1653318884;545561;1.535711;1.560692;0;0;0;-3.021194;
1653318884;645989;1653318884;646066;1653318884;645989;1.529364;1.559088;0;0;0;-3.013632;
1653318884;746395;1653318884;746517;1653318884;746395;1.523026;1.557461;0;0;0;-3.00612;
1653318884;847414;1653318884;847486;1653318884;847414;1.516699;1.555791;0;0;0;-2.998604;
1653318884;947976;1653318884;948039;1653318884;947976;1.510385;1.554075;0;0;0;-2.991086;
1653318885;48298;1653318885;48366;1653318885;48298;1.504084;1.552311;0;0;0;-2.983569;
1653318885;148626;1653318885;148690;1653318885;148626;1.497797;1.5505;0;0;0;-2.976052;
1653318885;248925;1653318885;249025;1653318885;248925;1.491523;1.548641;0;0;0;-2.968534;
1653318885;350297;1653318885;350411;1653318885;350297;1.485263;1.546736;0;0;0;-2.961017;
1653318885;450650;1653318885;450709;1653318885;450650;1.479018;1.544784;0;0;0;-2.9535;
1653318885;551128;1653318885;551183;1653318885;551128;1.472714;1.54315;0;0;0;-2.949958;
1653318885;651404;1653318885;651474;1653318885;651404;1.466403;1.541556;0;0;0;-2.946622;
1653318885;751703;1653318885;751766;1653318885;751703;1.460097;1.539947;0;0;0;-2.94328;
1653318885;852020;1653318885;852088;1653318885;852020;1.453795;1.538319;0;0;0;-2.939938;
1653318885;952444;1653318885;952509;1653318885;952444;1.447499;1.536669;0;0;0;-2.936594;
1653318886;53000;1653318886;53063;1653318886;53000;1.441209;1.534998;0;0;0;-2.933251;
1653318886;154080;1653318886;154144;1653318886;154080;1.434924;1.533306;0;0;0;-2.929908;
1653318886;254424;1653318886;254548;1653318886;254424;1.428645;1.531593;0;0;0;-2.926565;
1653318886;355150;1653318886;355213;1653318886;355150;1.422372;1.529859;0;0;0;-2.923222;
1653318886;458985;1653318886;459046;1653318886;458985;1.416104;1.528104;0;0;0;-2.919879;
1653318886;559334;1653318886;559409;1653318886;559334;1.409839;1.526344;0;0;0;-2.916697;
1653318886;664523;1653318886;664588;1653318886;664523;1.403579;1.524565;0;0;0;-2.913517;
1653318886;765124;1653318886;765193;1653318886;765124;1.397325;1.522766;0;0;0;-2.910337;
1653318886;865452;1653318886;865516;1653318886;865452;1.391076;1.520948;0;0;0;-2.907157;
1653318886;965819;1653318886;965885;1653318886;965819;1.384834;1.519109;0;0;0;-2.903977;
1653318887;66313;1653318887;66463;1653318887;66313;1.378597;1.517251;0;0;0;-2.900797;
1653318887;167005;1653318887;167068;1653318887;167005;1.372366;1.515373;0;0;0;-2.897617;
1653318887;267444;1653318887;267501;1653318887;267444;1.366141;1.513475;0;0;0;-2.894437;
1653318887;367753;1653318887;367817;1653318887;367753;1.359922;1.511557;0;0;0;-2.891257;
1653318887;468076;1653318887;468141;1653318887;468076;1.35371;1.509619;0;0;0;-2.888077;
1653318887;568485;1653318887;568555;1653318887;568485;1.347449;1.507869;0;0;0;-2.887167;
1653318887;668829;1653318887;668861;1653318887;668829;1.341181;1.506146;0;0;0;-2.886375;
1653318887;769178;1653318887;769241;1653318887;769178;1.334913;1.504423;0;0;0;-2.885581;
1653318887;869507;1653318887;869620;1653318887;869507;1.328646;1.502695;0;0;0;-2.884785;
1653318887;969876;1653318887;969962;1653318887;969876;1.322381;1.500962;0;0;0;-2.88399;
1653318888;72020;1653318888;72089;1653318888;72020;1.316117;1.499224;0;0;0;-2.883194;
1653318888;172377;1653318888;172439;1653318888;172377;1.309855;1.497482;0;0;0;-2.882398;
1653318888;273454;1653318888;273528;1653318888;273454;1.303593;1.495734;0;0;0;-2.881602;
1653318888;374052;1653318888;374124;1653318888;374052;1.297334;1.493981;0;0;0;-2.880806;
1653318888;476652;1653318888;476717;1653318888;476652;1.291075;1.492223;0;0;0;-2.88001;
1653318888;576968;1653318888;577027;1653318888;576968;1.284746;1.490732;0;0;0;-2.882206;
1653318888;677286;1653318888;677360;1653318888;677286;1.278402;1.4893;0;0;0;-2.884555;
1653318888;777843;1653318888;777904;1653318888;777843;1.272053;1.487888;0;0;0;-2.886901;
1653318888;878241;1653318888;878322;1653318888;878241;1.2657;1.486492;0;0;0;-2.889246;
1653318888;978635;1653318888;978716;1653318888;978635;1.259344;1.485111;0;0;0;-2.891591;
1653318889;79009;1653318889;79095;1653318889;79009;1.252985;1.483744;0;0;0;-2.893935;
1653318889;179396;1653318889;179460;1653318889;179396;1.246623;1.482393;0;0;0;-2.89628;
1653318889;279727;1653318889;279794;1653318889;279727;1.240258;1.481056;0;0;0;-2.898625;
1653318889;380085;1653318889;380148;1653318889;380085;1.233889;1.479734;0;0;0;-2.900969;
1653318889;480498;1653318889;480581;1653318889;480498;1.227517;1.478427;0;0;0;-2.903314;
1653318889;580842;1653318889;580909;1653318889;580842;1.221099;1.477319;0;0;0;-2.907793;
1653318889;681169;1653318889;681233;1653318889;681169;1.214662;1.476305;0;0;0;-2.912621;
1653318889;781733;1653318889;781795;1653318889;781733;1.208218;1.475328;0;0;0;-2.917449;
1653318889;882356;1653318889;882420;1653318889;882356;1.201769;1.474384;0;0;0;-2.922275;
1653318889;987701;1653318889;987763;1653318889;987701;1.195315;1.473471;0;0;0;-2.927101;
1653318890;88064;1653318890;88107;1653318890;88064;1.188857;1.472589;0;0;0;-2.931926;
1653318890;188329;1653318890;188391;1653318890;188329;1.182395;1.471738;0;0;0;-2.936752;
1653318890;288783;1653318890;288836;1653318890;288783;1.175929;1.470919;0;0;0;-2.941577;
1653318890;389086;1653318890;389124;1653318890;389086;1.169459;1.470131;0;0;0;-2.946403;
1653318890;489368;1653318890;489445;1653318890;489368;1.162985;1.469374;0;0;0;-2.951229;
1653318890;589709;1653318890;589771;1653318890;589709;1.156441;1.469021;0;0;0;-2.960084;
1653318890;692520;1653318890;692580;1653318890;692520;1.149884;1.468788;0;0;0;-2.969148;
1653318890;793270;1653318890;793336;1653318890;793270;1.143324;1.468621;0;0;0;-2.978207;
1653318890;893938;1653318890;894001;1653318890;893938;1.136762;1.468515;0;0;0;-2.987264;
1653318890;994431;1653318890;994494;1653318890;994431;1.1302;1.468469;0;0;0;-2.996321;
1653318891;95009;1653318891;95068;1653318891;95009;1.123637;1.468482;0;0;0;-3.005378;
1653318891;195569;1653318891;195623;1653318891;195569;1.117075;1.468554;0;0;0;-3.014435;
1653318891;296113;1653318891;296174;1653318891;296113;1.110514;1.468686;0;0;0;-3.023492;
1653318891;396488;1653318891;396549;1653318891;396488;1.103954;1.468877;0;0;0;-3.032549;
1653318891;496819;1653318891;496880;1653318891;496819;1.097396;1.469127;0;0;0;-3.041605;
1653318891;597225;1653318891;597320;1653318891;597225;1.090841;1.469437;0;0;0;-3.050662;
1653318891;697576;1653318891;697652;1653318891;697576;1.084272;1.470051;0;0;0;-3.062216;
1653318891;797837;1653318891;797902;1653318891;797837;1.077708;1.470762;0;0;0;-3.073808;
1653318891;898296;1653318891;898363;1653318891;898296;1.071154;1.471551;0;0;0;-3.085397;
1653318891;998859;1653318891;998924;1653318891;998859;1.064609;1.472417;0;0;0;-3.096986;
1653318892;99481;1653318892;99578;1653318892;99481;1.058074;1.473358;0;0;0;-3.108575;
1653318892;200498;1653318892;200560;1653318892;200498;1.051551;1.474375;0;0;0;-3.120163;
1653318892;301051;1653318892;301108;1653318892;301051;1.04504;1.475468;0;0;0;-3.131752;
1653318892;402205;1653318892;402267;1653318892;402205;1.038542;1.476635;0;-0;-0;3.139845;
1653318892;502787;1653318892;502848;1653318892;502787;1.032058;1.477879;0;-0;0;3.128256;
1653318892;603204;1653318892;603328;1653318892;603204;1.025591;1.479271;0;-0;0;3.115827;
1653318892;703587;1653318892;703666;1653318892;703587;1.019144;1.48077;0;-0;0;3.10326;
1653318892;803851;1653318892;803933;1653318892;803851;1.012716;1.482353;0;-0;0;3.090694;
1653318892;904113;1653318892;904172;1653318892;904113;1.006309;1.484017;0;-0;0;3.078129;
1653318893;4333;1653318893;4394;1653318893;4333;0.9999229;1.485761;0;-0;0;3.065563;
1653318893;110204;1653318893;110270;1653318893;110204;0.9935594;1.487585;0;-0;0;3.052997;
1653318893;211235;1653318893;211293;1653318893;211235;0.9872192;1.489489;0;-0;0;3.040432;
1653318893;313761;1653318893;313827;1653318893;313761;0.9809035;1.491473;0;-0;0;3.027866;
1653318893;414404;1653318893;414469;1653318893;414404;0.9746132;1.493536;0;-0;0;3.015301;
1653318893;515049;1653318893;515106;1653318893;515049;0.9683494;1.495677;0;-0;0;3.002735;
1653318893;615326;1653318893;615396;1653318893;615326;0.9620953;1.497791;0;-0;0;2.991387;
1653318893;715719;1653318893;715783;1653318893;715719;0.9558592;1.499938;0;-0;0;2.980238;
1653318893;816543;1653318893;816629;1653318893;816543;0.9496468;1.502151;0;-0;0;2.969088;
1653318893;916991;1653318893;917055;1653318893;916991;0.9434594;1.504432;0;-0;0;2.957938;
1653318894;17513;1653318894;17597;1653318894;17513;0.9372978;1.506782;0;-0;0;2.946787;
1653318894;117875;1653318894;117937;1653318894;117875;0.9311627;1.509201;0;-0;0;2.935637;
1653318894;218124;1653318894;218187;1653318894;218124;0.925055;1.511688;0;-0;0;2.924486;
1653318894;318647;1653318894;319018;1653318894;318647;0.9189754;1.514243;0;-0;0;2.913336;
1653318894;419519;1653318894;419640;1653318894;419519;0.9129247;1.516865;0;-0;0;2.902185;
1653318894;521531;1653318894;521616;1653318894;521531;0.9069036;1.519555;0;-0;0;2.891034;
1653318894;621932;1653318894;622008;1653318894;621932;0.9008544;1.522102;0;-0;0;2.882348;
1653318894;722592;1653318894;722656;1653318894;722592;0.8948066;1.524626;0;-0;0;2.874065;
1653318894;823133;1653318894;823197;1653318894;823133;0.8887778;1.527193;0;-0;0;2.86578;
1653318894;923480;1653318894;923541;1653318894;923480;0.8827702;1.529809;0;-0;0;2.857494;
1653318895;24610;1653318895;24676;1653318895;24610;0.8767844;1.532475;0;-0;0;2.849208;
1653318895;125046;1653318895;125109;1653318895;125046;0.8708209;1.53519;0;-0;0;2.840922;
1653318895;225325;1653318895;225378;1653318895;225325;0.8648801;1.537954;0;-0;0;2.832635;
1653318895;326271;1653318895;326352;1653318895;326271;0.8589625;1.540767;0;-0;0;2.824349;
1653318895;426629;1653318895;426733;1653318895;426629;0.8530684;1.543629;0;-0;0;2.816063;
1653318895;527708;1653318895;527771;1653318895;527708;0.8471981;1.54654;0;-0;0;2.807777;
1653318895;628009;1653318895;628080;1653318895;628009;0.8412143;1.549119;0;-0;0;2.804082;
1653318895;728826;1653318895;729009;1653318895;728826;0.8351914;1.551583;0;-0;0;2.801137;
1653318895;829674;1653318895;829744;1653318895;829674;0.8291707;1.55405;0;-0;0;2.798191;
1653318895;930055;1653318895;930118;1653318895;930055;0.8231567;1.556534;0;-0;0;2.795242;
1653318896;30511;1653318896;30568;1653318896;30511;0.81715;1.559035;0;-0;0;2.792292;
1653318896;131347;1653318896;131407;1653318896;131347;0.8111507;1.561554;0;-0;0;2.789342;
1653318896;232290;1653318896;232441;1653318896;232290;0.8051588;1.564091;0;-0;0;2.786393;
1653318896;332735;1653318896;332797;1653318896;332735;0.7991744;1.566645;0;-0;0;2.783443;
1653318896;433185;1653318896;433249;1653318896;433185;0.7931976;1.569217;0;-0;0;2.780493;
1653318896;533570;1653318896;533757;1653318896;533570;0.7870891;1.57144;0;-0;0;2.781719;
1653318896;634328;1653318896;634384;1653318896;634328;0.7809548;1.573594;0;-0;0;2.783161;
1653318896;735432;1653318896;735498;1653318896;735432;0.7748152;1.575733;0;-0;0;2.784599;
1653318896;836510;1653318896;836571;1653318896;836510;0.768672;1.577861;0;-0;0;2.786034;
1653318896;936870;1653318896;936980;1653318896;936870;0.7625257;1.579981;0;-0;0;2.787468;
1653318897;38036;1653318897;38107;1653318897;38036;0.7563763;1.582092;0;-0;0;2.788903;
1653318897;138460;1653318897;138521;1653318897;138460;0.7502239;1.584194;0;-0;0;2.790337;
1653318897;238999;1653318897;239080;1653318897;238999;0.7440686;1.586287;0;-0;0;2.791772;
1653318897;339661;1653318897;339732;1653318897;339661;0.7379102;1.588372;0;-0;0;2.793206;
1653318897;440016;1653318897;440202;1653318897;440016;0.7316605;1.590199;0;-0;0;2.797874;
1653318897;540473;1653318897;540537;1653318897;540473;0.7253159;1.591749;0;-0;0;2.804521;
1653318897;640905;1653318897;640966;1653318897;640905;0.718953;1.593232;0;-0;0;2.811185;
1653318897;741176;1653318897;741230;1653318897;741176;0.7125794;1.59467;0;-0;0;2.817845;
1653318897;841540;1653318897;841603;1653318897;841540;0.7061962;1.596066;0;-0;0;2.824505;
1653318897;941894;1653318897;941977;1653318897;941894;0.6998039;1.597418;0;-0;0;2.831164;
1653318898;43104;1653318898;43183;1653318898;43104;0.6934027;1.598728;0;-0;0;2.837823;
1653318898;143433;1653318898;143497;1653318898;143433;0.6869929;1.599996;0;-0;0;2.844483;
1653318898;243932;1653318898;244008;1653318898;243932;0.6805748;1.60122;0;-0;0;2.851142;
1653318898;344610;1653318898;344669;1653318898;344610;0.6741487;1.602402;0;-0;0;2.857801;
1653318898;445040;1653318898;445109;1653318898;445040;0.6676134;1.603168;0;-0;0;2.868841;
1653318898;545355;1653318898;545416;1653318898;545355;0.6610351;1.603728;0;-0;0;2.880598;
1653318898;645711;1653318898;645775;1653318898;645711;0.6544471;1.604197;0;-0;0;2.892353;
1653318898;745990;1653318898;746082;1653318898;745990;0.6478537;1.604586;0;-0;0;2.904105;
1653318898;846383;1653318898;846445;1653318898;846383;0.6412562;1.604898;0;-0;0;2.915856;
1653318898;946676;1653318898;946727;1653318898;946676;0.6346554;1.605132;0;-0;0;2.927608;
1653318899;50526;1653318899;50607;1653318899;50526;0.6280522;1.605289;0;-0;0;2.939359;
1653318899;152079;1653318899;152192;1653318899;152079;0.6214477;1.605368;0;-0;0;2.951111;
1653318899;253969;1653318899;254048;1653318899;253969;0.6148428;1.60537;0;-0;0;2.962862;
1653318899;354421;1653318899;354510;1653318899;354421;0.6081926;1.604992;0;-0;0;2.978067;
1653318899;454941;1653318899;455008;1653318899;454941;0.6015337;1.604405;0;-0;0;2.993838;
1653318899;555206;1653318899;555265;1653318899;555206;0.5948833;1.603702;0;-0;0;3.009607;
1653318899;655565;1653318899;655627;1653318899;655565;0.5882447;1.602893;0;-0;0;3.025373;
1653318899;755908;1653318899;755972;1653318899;755908;0.5816197;1.60198;0;-0;0;3.041139;
1653318899;863516;1653318899;863591;1653318899;863516;0.5750099;1.600962;0;-0;0;3.056906;
1653318899;964364;1653318899;964425;1653318899;964364;0.568417;1.599839;0;-0;0;3.072672;
1653318900;65284;1653318900;65352;1653318900;65284;0.5618426;1.598614;0;-0;0;3.088438;
1653318900;166254;1653318900;166316;1653318900;166254;0.5552884;1.597284;0;-0;0;3.104204;
1653318900;266597;1653318900;266707;1653318900;266597;0.5487559;1.595852;0;-0;0;3.11997;
1653318900;366962;1653318900;367037;1653318900;366962;0.5422468;1.594316;0;-0;0;3.135736;
1653318900;467342;1653318900;467407;1653318900;467342;0.5357672;1.592515;0;-0;0;-3.130018;
1653318900;567723;1653318900;567784;1653318900;567723;0.5293204;1.590587;0;0;0;-3.112561;
1653318900;668063;1653318900;668126;1653318900;668063;0.5229084;1.588545;0;0;0;-3.095107;
1653318900;768418;1653318900;768484;1653318900;768418;0.516533;1.586391;0;0;0;-3.077652;
1653318900;868789;1653318900;868853;1653318900;868789;0.5101961;1.584126;0;0;0;-3.060198;
1653318900;969869;1653318900;969930;1653318900;969869;0.5038998;1.581752;0;0;0;-3.042743;
1653318901;70261;1653318901;70324;1653318901;70261;0.4976458;1.579267;0;0;0;-3.025289;
1653318901;170601;1653318901;170664;1653318901;170601;0.4914362;1.576674;0;0;0;-3.007835;
1653318901;270996;1653318901;271086;1653318901;270996;0.4852727;1.573973;0;0;0;-2.99038;
1653318901;371491;1653318901;371564;1653318901;371491;0.4791574;1.571164;0;0;0;-2.972926;
1653318901;471803;1653318901;471867;1653318901;471803;0.473092;1.56825;0;0;0;-2.955472;
1653318901;572401;1653318901;572471;1653318901;572401;0.4670784;1.565229;0;0;0;-2.938017;
1653318901;672777;1653318901;672815;1653318901;672777;0.4611184;1.562105;0;0;0;-2.920563;
1653318901;773835;1653318901;773904;1653318901;773835;0.4552139;1.558877;0;0;0;-2.903108;
1653318901;879521;1653318901;879600;1653318901;879521;0.4493666;1.555546;0;0;0;-2.885654;
1653318901;980500;1653318901;980598;1653318901;980500;0.4435784;1.552114;0;0;0;-2.8682;
1653318902;81437;1653318902;81546;1653318902;81437;0.4378509;1.548581;0;0;0;-2.850745;
1653318902;182284;1653318902;182347;1653318902;182284;0.4321859;1.544949;0;0;0;-2.833291;
1653318902;283410;1653318902;283492;1653318902;283410;0.4265853;1.541218;0;0;0;-2.815836;
1653318902;384076;1653318902;384166;1653318902;384076;0.4210505;1.53739;0;0;0;-2.798382;
1653318902;484548;1653318902;484610;1653318902;484548;0.4154465;1.533813;0;0;0;-2.785146;
1653318902;584970;1653318902;585026;1653318902;584970;0.4098414;1.530286;0;0;0;-2.772601;
1653318902;685323;1653318902;685390;1653318902;685323;0.4042759;1.526702;0;0;0;-2.760053;
1653318902;785651;1653318902;785738;1653318902;785651;0.3987552;1.523049;0;0;0;-2.747503;
1653318902;885980;1653318902;886037;1653318902;885980;0.3932807;1.519328;0;0;0;-2.734953;
1653318902;986304;1653318902;986371;1653318902;986304;0.3878533;1.515538;0;0;0;-2.722402;
1653318903;86518;1653318903;86581;1653318903;86518;0.3824739;1.51168;0;0;0;-2.709852;
1653318903;187310;1653318903;187373;1653318903;187310;0.3771434;1.507756;0;0;0;-2.697301;
1653318903;287644;1653318903;287707;1653318903;287644;0.3718625;1.503764;0;0;0;-2.68475;
1653318903;388356;1653318903;388421;1653318903;388356;0.3666321;1.499707;0;0;0;-2.6722;
1653318903;488667;1653318903;488730;1653318903;488667;0.3613311;1.495811;0;0;0;-2.662393;
1653318903;589907;1653318903;589973;1653318903;589907;0.3560483;1.491902;0;0;0;-2.652727;
1653318903;690623;1653318903;690673;1653318903;690623;0.3508014;1.487945;0;0;0;-2.643059;
1653318903;791123;1653318903;791186;1653318903;791123;0.3455925;1.483939;0;0;0;-2.633389;
1653318903;891654;1653318903;891717;1653318903;891654;0.3404226;1.479883;0;0;0;-2.623719;
1653318903;994366;1653318903;994432;1653318903;994366;0.3352921;1.475777;0;0;0;-2.614049;
1653318904;94647;1653318904;94755;1653318904;94647;0.3302016;1.471621;0;0;0;-2.604379;
1653318904;197514;1653318904;197578;1653318904;197514;0.3251515;1.467417;0;0;0;-2.594709;
1653318904;297973;1653318904;298033;1653318904;297973;0.3201423;1.463164;0;0;0;-2.585039;
1653318904;398539;1653318904;398609;1653318904;398539;0.3151745;1.458862;0;0;0;-2.575369;
1653318904;498865;1653318904;498926;1653318904;498865;0.3100039;1.454885;0;0;0;-2.570437;
1653318904;601617;1653318904;601703;1653318904;601617;0.3048159;1.450939;0;0;0;-2.565748;
1653318904;702210;1653318904;702272;1653318904;702210;0.2996389;1.446981;0;0;0;-2.561056;
1653318904;802734;1653318904;802804;1653318904;802734;0.2944795;1.442999;0;0;0;-2.556361;
1653318904;903025;1653318904;903088;1653318904;903025;0.2893389;1.438994;0;0;0;-2.551666;
1653318905;3445;1653318905;3518;1653318905;3445;0.284217;1.434965;0;0;0;-2.546972;
1653318905;104613;1653318905;104717;1653318905;104613;0.2791141;1.430911;0;0;0;-2.542277;
1653318905;205192;1653318905;205250;1653318905;205192;0.2740303;1.426834;0;0;0;-2.537582;
1653318905;305670;1653318905;305730;1653318905;305670;0.2689657;1.422733;0;0;0;-2.532887;
1653318905;406282;1653318905;406338;1653318905;406282;0.2639204;1.418608;0;0;0;-2.528192;
1653318905;506786;1653318905;506852;1653318905;506786;0.2586522;1.4148;0;0;0;-2.528631;
1653318905;607406;1653318905;607473;1653318905;607406;0.2531423;1.411337;0;0;0;-2.532214;
1653318905;708017;1653318905;708079;1653318905;708017;0.2475972;1.407927;0;0;0;-2.535825;
1653318905;808368;1653318905;808432;1653318905;808368;0.2420373;1.404541;0;0;0;-2.539428;
1653318905;908746;1653318905;908847;1653318905;908746;0.2364648;1.401175;0;0;0;-2.543031;
1653318906;9104;1653318906;9197;1653318906;9104;0.2308802;1.39783;0;0;0;-2.546633;
1653318906;110877;1653318906;110948;1653318906;110877;0.2252836;1.394505;0;0;0;-2.550235;
1653318906;211322;1653318906;211405;1653318906;211322;0.219675;1.3912;0;0;0;-2.553837;
1653318906;311904;1653318906;311965;1653318906;311904;0.2140546;1.387915;0;0;0;-2.55744;
1653318906;414498;1653318906;414558;1653318906;414498;0.2084223;1.38465;0;0;0;-2.561042;
1653318906;514966;1653318906;515023;1653318906;514966;0.2025481;1.381767;0;0;0;-2.569489;
1653318906;616065;1653318906;616126;1653318906;616065;0.1965687;1.379063;0;0;0;-2.578729;
1653318906;716417;1653318906;716483;1653318906;716417;0.1905571;1.376426;0;0;0;-2.587968;
1653318906;816946;1653318906;817007;1653318906;816946;0.1845196;1.373847;0;0;0;-2.597203;
1653318906;917307;1653318906;917368;1653318906;917307;0.1784585;1.371325;0;0;0;-2.606436;
